Date,Price
1997-08-21,323.24225806451614
1997-08-22,323.2038709677419
1997-08-23,323.16548387096776
1997-08-24,323.12709677419355
1997-08-25,323.08870967741933
1997-08-26,323.0503225806452
1997-08-27,323.01193548387096
1997-08-28,322.97354838709674
1997-08-29,322.9351612903226
1997-08-30,322.89677419354837
1997-08-31,322.8583870967742
1997-09-01,322.82
1997-09-02,322.8883333333333
1997-09-03,322.95666666666665
1997-09-04,323.025
1997-09-05,323.0933333333333
1997-09-06,323.16166666666663
1997-09-07,323.23
1997-09-08,323.29833333333335
1997-09-09,323.3666666666667
1997-09-10,323.435
1997-09-11,323.50333333333333
1997-09-12,323.57166666666666
1997-09-13,323.64
1997-09-14,323.7083333333333
1997-09-15,323.77666666666664
1997-09-16,323.845
1997-09-17,323.91333333333336
1997-09-18,323.9816666666667
1997-09-19,324.05
1997-09-20,324.11833333333334
1997-09-21,324.18666666666667
1997-09-22,324.255
1997-09-23,324.3233333333333
1997-09-24,324.39166666666665
1997-09-25,324.46
1997-09-26,324.52833333333336
1997-09-27,324.5966666666667
1997-09-28,324.665
1997-09-29,324.73333333333335
1997-09-30,324.8016666666667
1997-10-01,324.87
1997-10-02,324.2625806451613
1997-10-03,323.6551612903226
1997-10-04,323.0477419354839
1997-10-05,322.44032258064516
1997-10-06,321.83290322580643
1997-10-07,321.22548387096776
1997-10-08,320.61806451612904
1997-10-09,320.0106451612903
1997-10-10,319.40322580645164
1997-10-11,318.7958064516129
1997-10-12,318.1883870967742
1997-10-13,317.5809677419355
1997-10-14,316.9735483870968
1997-10-15,316.3661290322581
1997-10-16,315.75870967741935
1997-10-17,315.1512903225807
1997-10-18,314.54387096774195
1997-10-19,313.9364516129032
1997-10-20,313.32903225806456
1997-10-21,312.72161290322583
1997-10-22,312.1141935483871
1997-10-23,311.5067741935484
1997-10-24,310.8993548387097
1997-10-25,310.291935483871
1997-10-26,309.68451612903226
1997-10-27,309.0770967741936
1997-10-28,308.46967741935487
1997-10-29,307.86225806451614
1997-10-30,307.2548387096774
1997-10-31,306.64741935483875
1997-11-01,306.04
1997-11-02,305.46333333333337
1997-11-03,304.8866666666667
1997-11-04,304.31
1997-11-05,303.73333333333335
1997-11-06,303.1566666666667
1997-11-07,302.58000000000004
1997-11-08,302.00333333333333
1997-11-09,301.4266666666667
1997-11-10,300.85
1997-11-11,300.27333333333337
1997-11-12,299.69666666666666
1997-11-13,299.12
1997-11-14,298.54333333333335
1997-11-15,297.9666666666667
1997-11-16,297.39
1997-11-17,296.81333333333333
1997-11-18,296.2366666666667
1997-11-19,295.66
1997-11-20,295.08333333333337
1997-11-21,294.50666666666666
1997-11-22,293.93
1997-11-23,293.35333333333335
1997-11-24,292.7766666666667
1997-11-25,292.2
1997-11-26,291.62333333333333
1997-11-27,291.0466666666667
1997-11-28,290.47
1997-11-29,289.8933333333333
1997-11-30,289.31666666666666
1997-12-01,288.74
1997-12-02,288.7516129032258
1997-12-03,288.7632258064516
1997-12-04,288.77483870967745
1997-12-05,288.78645161290325
1997-12-06,288.79806451612905
1997-12-07,288.80967741935484
1997-12-08,288.82129032258064
1997-12-09,288.8329032258065
1997-12-10,288.8445161290323
1997-12-11,288.8561290322581
1997-12-12,288.8677419354839
1997-12-13,288.8793548387097
1997-12-14,288.8909677419355
1997-12-15,288.9025806451613
1997-12-16,288.9141935483871
1997-12-17,288.9258064516129
1997-12-18,288.9374193548387
1997-12-19,288.9490322580645
1997-12-20,288.96064516129036
1997-12-21,288.97225806451615
1997-12-22,288.98387096774195
1997-12-23,288.99548387096775
1997-12-24,289.00709677419354
1997-12-25,289.0187096774194
1997-12-26,289.0303225806452
1997-12-27,289.041935483871
1997-12-28,289.0535483870968
1997-12-29,289.0651612903226
1997-12-30,289.07677419354843
1997-12-31,289.0883870967742
1998-01-01,289.1
1998-01-02,289.3706451612903
1998-01-03,289.6412903225807
1998-01-04,289.911935483871
1998-01-05,290.1825806451613
1998-01-06,290.45322580645166
1998-01-07,290.72387096774196
1998-01-08,290.99451612903226
1998-01-09,291.2651612903226
1998-01-10,291.5358064516129
1998-01-11,291.80645161290323
1998-01-12,292.0770967741936
1998-01-13,292.3477419354839
1998-01-14,292.6183870967742
1998-01-15,292.88903225806456
1998-01-16,293.15967741935486
1998-01-17,293.43032258064517
1998-01-18,293.7009677419355
1998-01-19,293.97161290322583
1998-01-20,294.24225806451614
1998-01-21,294.51290322580644
1998-01-22,294.7835483870968
1998-01-23,295.0541935483871
1998-01-24,295.3248387096774
1998-01-25,295.59548387096777
1998-01-26,295.8661290322581
1998-01-27,296.1367741935484
1998-01-28,296.40741935483874
1998-01-29,296.67806451612904
1998-01-30,296.94870967741934
1998-01-31,297.2193548387097
1998-02-01,297.49
1998-02-02,297.4346428571429
1998-02-03,297.37928571428574
1998-02-04,297.32392857142855
1998-02-05,297.2685714285714
1998-02-06,297.2132142857143
1998-02-07,297.15785714285715
1998-02-08,297.1025
1998-02-09,297.0471428571429
1998-02-10,296.9917857142857
1998-02-11,296.93642857142856
1998-02-12,296.88107142857143
1998-02-13,296.8257142857143
1998-02-14,296.77035714285716
1998-02-15,296.71500000000003
1998-02-16,296.65964285714284
1998-02-17,296.6042857142857
1998-02-18,296.5489285714286
1998-02-19,296.49357142857144
1998-02-20,296.4382142857143
1998-02-21,296.3828571428571
1998-02-22,296.3275
1998-02-23,296.27214285714285
1998-02-24,296.2167857142857
1998-02-25,296.1614285714286
1998-02-26,296.10607142857145
1998-02-27,296.05071428571426
1998-02-28,295.99535714285713
1998-03-01,295.94
1998-03-02,296.33838709677417
1998-03-03,296.7367741935484
1998-03-04,297.13516129032257
1998-03-05,297.5335483870968
1998-03-06,297.931935483871
1998-03-07,298.33032258064515
1998-03-08,298.7287096774194
1998-03-09,299.12709677419355
1998-03-10,299.5254838709677
1998-03-11,299.92387096774195
1998-03-12,300.3222580645161
1998-03-13,300.72064516129035
1998-03-14,301.1190322580645
1998-03-15,301.5174193548387
1998-03-16,301.9158064516129
1998-03-17,302.3141935483871
1998-03-18,302.7125806451613
1998-03-19,303.1109677419355
1998-03-20,303.50935483870967
1998-03-21,303.9077419354839
1998-03-22,304.30612903225807
1998-03-23,304.7045161290323
1998-03-24,305.1029032258065
1998-03-25,305.50129032258064
1998-03-26,305.8996774193549
1998-03-27,306.29806451612905
1998-03-28,306.6964516129032
1998-03-29,307.09483870967745
1998-03-30,307.4932258064516
1998-03-31,307.89161290322585
1998-04-01,308.29
1998-04-02,307.9836666666667
1998-04-03,307.67733333333337
1998-04-04,307.37100000000004
1998-04-05,307.0646666666667
1998-04-06,306.7583333333333
1998-04-07,306.452
1998-04-08,306.14566666666667
1998-04-09,305.83933333333334
1998-04-10,305.533
1998-04-11,305.2266666666667
1998-04-12,304.92033333333336
1998-04-13,304.61400000000003
1998-04-14,304.3076666666667
1998-04-15,304.0013333333334
1998-04-16,303.69500000000005
1998-04-17,303.38866666666667
1998-04-18,303.08233333333334
1998-04-19,302.776
1998-04-20,302.4696666666667
1998-04-21,302.16333333333336
1998-04-22,301.857
1998-04-23,301.5506666666667
1998-04-24,301.2443333333334
1998-04-25,300.93800000000005
1998-04-26,300.6316666666667
1998-04-27,300.32533333333333
1998-04-28,300.019
1998-04-29,299.7126666666667
1998-04-30,299.40633333333335
1998-05-01,299.1
1998-05-02,298.88129032258064
1998-05-03,298.6625806451613
1998-05-04,298.44387096774193
1998-05-05,298.2251612903226
1998-05-06,298.0064516129032
1998-05-07,297.7877419354839
1998-05-08,297.5690322580645
1998-05-09,297.3503225806452
1998-05-10,297.1316129032258
1998-05-11,296.9129032258065
1998-05-12,296.6941935483871
1998-05-13,296.47548387096776
1998-05-14,296.2567741935484
1998-05-15,296.03806451612905
1998-05-16,295.81935483870967
1998-05-17,295.60064516129034
1998-05-18,295.38193548387096
1998-05-19,295.16322580645163
1998-05-20,294.94451612903225
1998-05-21,294.7258064516129
1998-05-22,294.50709677419354
1998-05-23,294.2883870967742
1998-05-24,294.06967741935483
1998-05-25,293.8509677419355
1998-05-26,293.6322580645161
1998-05-27,293.4135483870968
1998-05-28,293.1948387096774
1998-05-29,292.9761290322581
1998-05-30,292.7574193548387
1998-05-31,292.5387096774194
1998-06-01,292.32
1998-06-02,292.3383333333333
1998-06-03,292.3566666666667
1998-06-04,292.375
1998-06-05,292.3933333333333
1998-06-06,292.41166666666663
1998-06-07,292.43
1998-06-08,292.4483333333333
1998-06-09,292.46666666666664
1998-06-10,292.485
1998-06-11,292.50333333333333
1998-06-12,292.52166666666665
1998-06-13,292.54
1998-06-14,292.55833333333334
1998-06-15,292.57666666666665
1998-06-16,292.595
1998-06-17,292.61333333333334
1998-06-18,292.63166666666666
1998-06-19,292.65
1998-06-20,292.66833333333335
1998-06-21,292.68666666666667
1998-06-22,292.705
1998-06-23,292.72333333333336
1998-06-24,292.7416666666667
1998-06-25,292.76
1998-06-26,292.7783333333333
1998-06-27,292.7966666666667
1998-06-28,292.815
1998-06-29,292.8333333333333
1998-06-30,292.8516666666667
1998-07-01,292.87
1998-07-02,292.5874193548387
1998-07-03,292.3048387096774
1998-07-04,292.0222580645161
1998-07-05,291.73967741935485
1998-07-06,291.45709677419353
1998-07-07,291.17451612903227
1998-07-08,290.89193548387095
1998-07-09,290.6093548387097
1998-07-10,290.3267741935484
1998-07-11,290.0441935483871
1998-07-12,289.7616129032258
1998-07-13,289.47903225806454
1998-07-14,289.1964516129032
1998-07-15,288.91387096774196
1998-07-16,288.63129032258064
1998-07-17,288.3487096774194
1998-07-18,288.06612903225806
1998-07-19,287.7835483870968
1998-07-20,287.5009677419355
1998-07-21,287.2183870967742
1998-07-22,286.9358064516129
1998-07-23,286.65322580645164
1998-07-24,286.3706451612903
1998-07-25,286.08806451612907
1998-07-26,285.80548387096775
1998-07-27,285.5229032258065
1998-07-28,285.24032258064517
1998-07-29,284.9577419354839
1998-07-30,284.6751612903226
1998-07-31,284.3925806451613
1998-08-01,284.11
1998-08-02,284.2670967741936
1998-08-03,284.4241935483871
1998-08-04,284.5812903225807
1998-08-05,284.7383870967742
1998-08-06,284.8954838709678
1998-08-07,285.0525806451613
1998-08-08,285.2096774193549
1998-08-09,285.3667741935484
1998-08-10,285.52387096774197
1998-08-11,285.6809677419355
1998-08-12,285.83806451612907
1998-08-13,285.9951612903226
1998-08-14,286.15225806451616
1998-08-15,286.3093548387097
1998-08-16,286.46645161290326
1998-08-17,286.6235483870968
1998-08-18,286.78064516129035
1998-08-19,286.93774193548387
1998-08-20,287.09483870967745
1998-08-21,287.25193548387097
1998-08-22,287.40903225806454
1998-08-23,287.56612903225806
1998-08-24,287.72322580645164
1998-08-25,287.88032258064516
1998-08-26,288.03741935483873
1998-08-27,288.19451612903225
1998-08-28,288.3516129032258
1998-08-29,288.50870967741935
1998-08-30,288.6658064516129
1998-08-31,288.82290322580644
1998-09-01,288.98
1998-09-02,289.2116666666667
1998-09-03,289.4433333333333
1998-09-04,289.675
1998-09-05,289.9066666666667
1998-09-06,290.1383333333333
1998-09-07,290.37
1998-09-08,290.6016666666667
1998-09-09,290.83333333333337
1998-09-10,291.065
1998-09-11,291.2966666666667
1998-09-12,291.52833333333336
1998-09-13,291.76
1998-09-14,291.9916666666667
1998-09-15,292.22333333333336
1998-09-16,292.45500000000004
1998-09-17,292.68666666666667
1998-09-18,292.91833333333335
1998-09-19,293.15000000000003
1998-09-20,293.38166666666666
1998-09-21,293.61333333333334
1998-09-22,293.845
1998-09-23,294.07666666666665
1998-09-24,294.30833333333334
1998-09-25,294.54
1998-09-26,294.77166666666665
1998-09-27,295.00333333333333
1998-09-28,295.235
1998-09-29,295.4666666666667
1998-09-30,295.6983333333333
1998-10-01,295.93
1998-10-02,295.8716129032258
1998-10-03,295.8132258064516
1998-10-04,295.7548387096774
1998-10-05,295.6964516129032
1998-10-06,295.638064516129
1998-10-07,295.5796774193548
1998-10-08,295.5212903225806
1998-10-09,295.4629032258065
1998-10-10,295.4045161290323
1998-10-11,295.3461290322581
1998-10-12,295.2877419354839
1998-10-13,295.2293548387097
1998-10-14,295.1709677419355
1998-10-15,295.1125806451613
1998-10-16,295.0541935483871
1998-10-17,294.9958064516129
1998-10-18,294.9374193548387
1998-10-19,294.8790322580645
1998-10-20,294.8206451612903
1998-10-21,294.7622580645161
1998-10-22,294.7038709677419
1998-10-23,294.6454838709677
1998-10-24,294.5870967741935
1998-10-25,294.5287096774194
1998-10-26,294.4703225806452
1998-10-27,294.411935483871
1998-10-28,294.3535483870968
1998-10-29,294.2951612903226
1998-10-30,294.2367741935484
1998-10-31,294.1783870967742
1998-11-01,294.12
1998-11-02,294.0386666666667
1998-11-03,293.95733333333334
1998-11-04,293.876
1998-11-05,293.79466666666667
1998-11-06,293.71333333333337
1998-11-07,293.632
1998-11-08,293.55066666666664
1998-11-09,293.46933333333334
1998-11-10,293.38800000000003
1998-11-11,293.3066666666667
1998-11-12,293.2253333333333
1998-11-13,293.144
1998-11-14,293.0626666666667
1998-11-15,292.98133333333334
1998-11-16,292.9
1998-11-17,292.8186666666667
1998-11-18,292.73733333333337
1998-11-19,292.656
1998-11-20,292.57466666666664
1998-11-21,292.49333333333334
1998-11-22,292.41200000000003
1998-11-23,292.3306666666667
1998-11-24,292.2493333333333
1998-11-25,292.168
1998-11-26,292.0866666666667
1998-11-27,292.00533333333334
1998-11-28,291.924
1998-11-29,291.8426666666667
1998-11-30,291.76133333333337
1998-12-01,291.68
1998-12-02,291.53161290322583
1998-12-03,291.3832258064516
1998-12-04,291.23483870967743
1998-12-05,291.0864516129032
1998-12-06,290.93806451612903
1998-12-07,290.78967741935486
1998-12-08,290.64129032258063
1998-12-09,290.49290322580646
1998-12-10,290.3445161290323
1998-12-11,290.19612903225806
1998-12-12,290.0477419354839
1998-12-13,289.89935483870966
1998-12-14,289.7509677419355
1998-12-15,289.6025806451613
1998-12-16,289.4541935483871
1998-12-17,289.3058064516129
1998-12-18,289.1574193548387
1998-12-19,289.0090322580645
1998-12-20,288.86064516129034
1998-12-21,288.7122580645161
1998-12-22,288.56387096774193
1998-12-23,288.4154838709677
1998-12-24,288.26709677419353
1998-12-25,288.11870967741936
1998-12-26,287.97032258064513
1998-12-27,287.82193548387096
1998-12-28,287.6735483870968
1998-12-29,287.52516129032256
1998-12-30,287.3767741935484
1998-12-31,287.22838709677416
1999-01-01,287.08
1999-01-02,287.088064516129
1999-01-03,287.09612903225803
1999-01-04,287.10419354838706
1999-01-05,287.11225806451614
1999-01-06,287.12032258064517
1999-01-07,287.1283870967742
1999-01-08,287.1364516129032
1999-01-09,287.14451612903224
1999-01-10,287.15258064516127
1999-01-11,287.1606451612903
1999-01-12,287.1687096774193
1999-01-13,287.1767741935484
1999-01-14,287.1848387096774
1999-01-15,287.19290322580645
1999-01-16,287.2009677419355
1999-01-17,287.2090322580645
1999-01-18,287.2170967741935
1999-01-19,287.22516129032255
1999-01-20,287.23322580645157
1999-01-21,287.24129032258065
1999-01-22,287.2493548387097
1999-01-23,287.2574193548387
1999-01-24,287.2654838709677
1999-01-25,287.27354838709675
1999-01-26,287.2816129032258
1999-01-27,287.2896774193548
1999-01-28,287.2977419354838
1999-01-29,287.3058064516129
1999-01-30,287.31387096774193
1999-01-31,287.32193548387096
1999-02-01,287.33
1999-02-02,287.2810714285714
1999-02-03,287.23214285714283
1999-02-04,287.18321428571426
1999-02-05,287.1342857142857
1999-02-06,287.0853571428571
1999-02-07,287.03642857142853
1999-02-08,286.98749999999995
1999-02-09,286.93857142857144
1999-02-10,286.88964285714286
1999-02-11,286.8407142857143
1999-02-12,286.7917857142857
1999-02-13,286.74285714285713
1999-02-14,286.69392857142856
1999-02-15,286.645
1999-02-16,286.5960714285714
1999-02-17,286.54714285714283
1999-02-18,286.49821428571425
1999-02-19,286.4492857142857
1999-02-20,286.4003571428571
1999-02-21,286.3514285714285
1999-02-22,286.3025
1999-02-23,286.25357142857143
1999-02-24,286.20464285714286
1999-02-25,286.1557142857143
1999-02-26,286.1067857142857
1999-02-27,286.05785714285713
1999-02-28,286.00892857142856
1999-03-01,285.96
1999-03-02,285.8522580645161
1999-03-03,285.74451612903226
1999-03-04,285.6367741935484
1999-03-05,285.5290322580645
1999-03-06,285.4212903225806
1999-03-07,285.3135483870968
1999-03-08,285.2058064516129
1999-03-09,285.098064516129
1999-03-10,284.99032258064517
1999-03-11,284.8825806451613
1999-03-12,284.7748387096774
1999-03-13,284.6670967741935
1999-03-14,284.5593548387097
1999-03-15,284.4516129032258
1999-03-16,284.3438709677419
1999-03-17,284.2361290322581
1999-03-18,284.1283870967742
1999-03-19,284.0206451612903
1999-03-20,283.9129032258065
1999-03-21,283.8051612903226
1999-03-22,283.6974193548387
1999-03-23,283.5896774193548
1999-03-24,283.481935483871
1999-03-25,283.3741935483871
1999-03-26,283.2664516129032
1999-03-27,283.1587096774194
1999-03-28,283.0509677419355
1999-03-29,282.9432258064516
1999-03-30,282.8354838709677
1999-03-31,282.7277419354839
1999-04-01,282.62
1999-04-02,282.414
1999-04-03,282.208
1999-04-04,282.002
1999-04-05,281.796
1999-04-06,281.59000000000003
1999-04-07,281.384
1999-04-08,281.178
1999-04-09,280.972
1999-04-10,280.766
1999-04-11,280.56
1999-04-12,280.354
1999-04-13,280.148
1999-04-14,279.942
1999-04-15,279.736
1999-04-16,279.53
1999-04-17,279.324
1999-04-18,279.118
1999-04-19,278.912
1999-04-20,278.706
1999-04-21,278.5
1999-04-22,278.294
1999-04-23,278.088
1999-04-24,277.882
1999-04-25,277.676
1999-04-26,277.47
1999-04-27,277.264
1999-04-28,277.058
1999-04-29,276.852
1999-04-30,276.646
1999-05-01,276.44
1999-05-02,275.95193548387095
1999-05-03,275.4638709677419
1999-05-04,274.9758064516129
1999-05-05,274.4877419354839
1999-05-06,273.99967741935484
1999-05-07,273.5116129032258
1999-05-08,273.02354838709675
1999-05-09,272.53548387096777
1999-05-10,272.0474193548387
1999-05-11,271.5593548387097
1999-05-12,271.07129032258064
1999-05-13,270.5832258064516
1999-05-14,270.0951612903226
1999-05-15,269.60709677419356
1999-05-16,269.1190322580645
1999-05-17,268.6309677419355
1999-05-18,268.14290322580644
1999-05-19,267.6548387096774
1999-05-20,267.1667741935484
1999-05-21,266.67870967741936
1999-05-22,266.1906451612903
1999-05-23,265.7025806451613
1999-05-24,265.21451612903223
1999-05-25,264.72645161290325
1999-05-26,264.2383870967742
1999-05-27,263.75032258064516
1999-05-28,263.2622580645161
1999-05-29,262.7741935483871
1999-05-30,262.2861290322581
1999-05-31,261.79806451612905
1999-06-01,261.31
1999-06-02,261.1356666666667
1999-06-03,260.96133333333336
1999-06-04,260.787
1999-06-05,260.61266666666666
1999-06-06,260.43833333333333
1999-06-07,260.264
1999-06-08,260.0896666666667
1999-06-09,259.9153333333333
1999-06-10,259.741
1999-06-11,259.56666666666666
1999-06-12,259.39233333333334
1999-06-13,259.218
1999-06-14,259.04366666666664
1999-06-15,258.8693333333333
1999-06-16,258.695
1999-06-17,258.52066666666667
1999-06-18,258.34633333333335
1999-06-19,258.17199999999997
1999-06-20,257.99766666666665
1999-06-21,257.8233333333333
1999-06-22,257.649
1999-06-23,257.4746666666667
1999-06-24,257.3003333333333
1999-06-25,257.126
1999-06-26,256.95166666666665
1999-06-27,256.77733333333333
1999-06-28,256.603
1999-06-29,256.42866666666663
1999-06-30,256.2543333333333
1999-07-01,256.08
1999-07-02,256.0996774193548
1999-07-03,256.1193548387097
1999-07-04,256.1390322580645
1999-07-05,256.1587096774193
1999-07-06,256.1783870967742
1999-07-07,256.198064516129
1999-07-08,256.21774193548384
1999-07-09,256.2374193548387
1999-07-10,256.25709677419354
1999-07-11,256.27677419354836
1999-07-12,256.29645161290324
1999-07-13,256.31612903225806
1999-07-14,256.3358064516129
1999-07-15,256.35548387096776
1999-07-16,256.3751612903226
1999-07-17,256.3948387096774
1999-07-18,256.4145161290322
1999-07-19,256.4341935483871
1999-07-20,256.4538709677419
1999-07-21,256.47354838709674
1999-07-22,256.4932258064516
1999-07-23,256.51290322580644
1999-07-24,256.53258064516126
1999-07-25,256.55225806451614
1999-07-26,256.57193548387096
1999-07-27,256.5916129032258
1999-07-28,256.61129032258066
1999-07-29,256.6309677419355
1999-07-30,256.6506451612903
1999-07-31,256.6703225806452
1999-08-01,256.69
1999-08-02,256.9496774193548
1999-08-03,257.20935483870966
1999-08-04,257.4690322580645
1999-08-05,257.7287096774194
1999-08-06,257.9883870967742
1999-08-07,258.24806451612903
1999-08-08,258.50774193548386
1999-08-09,258.7674193548387
1999-08-10,259.0270967741935
1999-08-11,259.2867741935484
1999-08-12,259.54645161290324
1999-08-13,259.80612903225807
1999-08-14,260.0658064516129
1999-08-15,260.32548387096773
1999-08-16,260.58516129032256
1999-08-17,260.84483870967745
1999-08-18,261.1045161290323
1999-08-19,261.3641935483871
1999-08-20,261.62387096774194
1999-08-21,261.88354838709677
1999-08-22,262.1432258064516
1999-08-23,262.4029032258065
1999-08-24,262.6625806451613
1999-08-25,262.92225806451614
1999-08-26,263.181935483871
1999-08-27,263.4416129032258
1999-08-28,263.70129032258063
1999-08-29,263.9609677419355
1999-08-30,264.22064516129035
1999-08-31,264.4803225806452
1999-09-01,264.74
1999-09-02,266.2726666666667
1999-09-03,267.80533333333335
1999-09-04,269.338
1999-09-05,270.8706666666667
1999-09-06,272.40333333333336
1999-09-07,273.93600000000004
1999-09-08,275.4686666666667
1999-09-09,277.0013333333333
1999-09-10,278.534
1999-09-11,280.06666666666666
1999-09-12,281.59933333333333
1999-09-13,283.132
1999-09-14,284.6646666666667
1999-09-15,286.19733333333335
1999-09-16,287.73
1999-09-17,289.2626666666667
1999-09-18,290.79533333333336
1999-09-19,292.32800000000003
1999-09-20,293.8606666666667
1999-09-21,295.3933333333334
1999-09-22,296.92600000000004
1999-09-23,298.45866666666666
1999-09-24,299.9913333333334
1999-09-25,301.524
1999-09-26,303.0566666666667
1999-09-27,304.58933333333334
1999-09-28,306.122
1999-09-29,307.6546666666667
1999-09-30,309.18733333333336
1999-10-01,310.72
1999-10-02,310.1541935483871
1999-10-03,309.5883870967742
1999-10-04,309.0225806451613
1999-10-05,308.4567741935484
1999-10-06,307.8909677419355
1999-10-07,307.3251612903226
1999-10-08,306.7593548387097
1999-10-09,306.19354838709677
1999-10-10,305.62774193548387
1999-10-11,305.06193548387097
1999-10-12,304.49612903225807
1999-10-13,303.93032258064517
1999-10-14,303.36451612903227
1999-10-15,302.79870967741937
1999-10-16,302.23290322580647
1999-10-17,301.66709677419357
1999-10-18,301.10129032258067
1999-10-19,300.53548387096777
1999-10-20,299.96967741935487
1999-10-21,299.40387096774197
1999-10-22,298.83806451612907
1999-10-23,298.27225806451617
1999-10-24,297.70645161290327
1999-10-25,297.1406451612903
1999-10-26,296.5748387096774
1999-10-27,296.0090322580645
1999-10-28,295.4432258064516
1999-10-29,294.8774193548387
1999-10-30,294.3116129032258
1999-10-31,293.7458064516129
1999-11-01,293.18
1999-11-02,292.843
1999-11-03,292.50600000000003
1999-11-04,292.169
1999-11-05,291.832
1999-11-06,291.495
1999-11-07,291.158
1999-11-08,290.821
1999-11-09,290.484
1999-11-10,290.147
1999-11-11,289.81
1999-11-12,289.473
1999-11-13,289.136
1999-11-14,288.799
1999-11-15,288.462
1999-11-16,288.125
1999-11-17,287.788
1999-11-18,287.451
1999-11-19,287.114
1999-11-20,286.777
1999-11-21,286.44
1999-11-22,286.103
1999-11-23,285.766
1999-11-24,285.429
1999-11-25,285.092
1999-11-26,284.755
1999-11-27,284.418
1999-11-28,284.081
1999-11-29,283.74399999999997
1999-11-30,283.407
1999-12-01,283.07
1999-12-02,283.1103225806452
1999-12-03,283.1506451612903
1999-12-04,283.1909677419355
1999-12-05,283.23129032258066
1999-12-06,283.2716129032258
1999-12-07,283.31193548387097
1999-12-08,283.35225806451615
1999-12-09,283.3925806451613
1999-12-10,283.43290322580646
1999-12-11,283.4732258064516
1999-12-12,283.51354838709676
1999-12-13,283.55387096774194
1999-12-14,283.59419354838707
1999-12-15,283.63451612903225
1999-12-16,283.67483870967743
1999-12-17,283.71516129032256
1999-12-18,283.75548387096774
1999-12-19,283.7958064516129
1999-12-20,283.83612903225804
1999-12-21,283.8764516129032
1999-12-22,283.9167741935484
1999-12-23,283.95709677419353
1999-12-24,283.9974193548387
1999-12-25,284.03774193548384
1999-12-26,284.078064516129
1999-12-27,284.1183870967742
1999-12-28,284.1587096774193
1999-12-29,284.1990322580645
1999-12-30,284.2393548387097
1999-12-31,284.2796774193548
2000-01-01,284.32
2000-01-02,284.82129032258064
2000-01-03,285.3225806451613
2000-01-04,285.8238709677419
2000-01-05,286.32516129032257
2000-01-06,286.8264516129032
2000-01-07,287.32774193548386
2000-01-08,287.8290322580645
2000-01-09,288.33032258064515
2000-01-10,288.8316129032258
2000-01-11,289.33290322580643
2000-01-12,289.8341935483871
2000-01-13,290.3354838709677
2000-01-14,290.83677419354837
2000-01-15,291.338064516129
2000-01-16,291.8393548387097
2000-01-17,292.34064516129035
2000-01-18,292.841935483871
2000-01-19,293.34322580645164
2000-01-20,293.8445161290323
2000-01-21,294.34580645161293
2000-01-22,294.8470967741936
2000-01-23,295.3483870967742
2000-01-24,295.84967741935486
2000-01-25,296.3509677419355
2000-01-26,296.85225806451615
2000-01-27,297.3535483870968
2000-01-28,297.85483870967744
2000-01-29,298.3561290322581
2000-01-30,298.8574193548387
2000-01-31,299.35870967741937
2000-02-01,299.86
2000-02-02,299.3955172413793
2000-02-03,298.9310344827586
2000-02-04,298.46655172413796
2000-02-05,298.00206896551725
2000-02-06,297.53758620689655
2000-02-07,297.07310344827584
2000-02-08,296.6086206896552
2000-02-09,296.1441379310345
2000-02-10,295.6796551724138
2000-02-11,295.2151724137931
2000-02-12,294.75068965517244
2000-02-13,294.28620689655173
2000-02-14,293.821724137931
2000-02-15,293.3572413793103
2000-02-16,292.8927586206897
2000-02-17,292.428275862069
2000-02-18,291.96379310344827
2000-02-19,291.49931034482756
2000-02-20,291.0348275862069
2000-02-21,290.5703448275862
2000-02-22,290.1058620689655
2000-02-23,289.6413793103448
2000-02-24,289.17689655172416
2000-02-25,288.71241379310345
2000-02-26,288.24793103448275
2000-02-27,287.78344827586204
2000-02-28,287.3189655172414
2000-02-29,286.8544827586207
2000-03-01,286.39
2000-03-02,286.17387096774195
2000-03-03,285.95774193548385
2000-03-04,285.7416129032258
2000-03-05,285.5254838709677
2000-03-06,285.3093548387097
2000-03-07,285.0932258064516
2000-03-08,284.87709677419355
2000-03-09,284.66096774193545
2000-03-10,284.4448387096774
2000-03-11,284.2287096774193
2000-03-12,284.0125806451613
2000-03-13,283.79645161290324
2000-03-14,283.58032258064515
2000-03-15,283.3641935483871
2000-03-16,283.148064516129
2000-03-17,282.931935483871
2000-03-18,282.7158064516129
2000-03-19,282.49967741935484
2000-03-20,282.28354838709674
2000-03-21,282.0674193548387
2000-03-22,281.85129032258067
2000-03-23,281.63516129032257
2000-03-24,281.41903225806453
2000-03-25,281.20290322580644
2000-03-26,280.9867741935484
2000-03-27,280.7706451612903
2000-03-28,280.55451612903227
2000-03-29,280.33838709677417
2000-03-30,280.12225806451613
2000-03-31,279.90612903225804
2000-04-01,279.69
2000-04-02,279.54
2000-04-03,279.39
2000-04-04,279.24
2000-04-05,279.09
2000-04-06,278.94
2000-04-07,278.79
2000-04-08,278.64
2000-04-09,278.49
2000-04-10,278.34
2000-04-11,278.19
2000-04-12,278.04
2000-04-13,277.89
2000-04-14,277.74
2000-04-15,277.59
2000-04-16,277.44
2000-04-17,277.29
2000-04-18,277.14
2000-04-19,276.99
2000-04-20,276.84
2000-04-21,276.69
2000-04-22,276.54
2000-04-23,276.39
2000-04-24,276.24
2000-04-25,276.09
2000-04-26,275.94
